"Car.CamberFL","Car.CamberFR","Car.SideSlipAngle","Car.SlipAngleFL","Car.SlipAngleFR","Car.YawRate","Car.ay","Driver.Steer.Ang","Driver.Steer.Trq","Time"
"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
"rad","rad","rad","rad","rad","rad/s","m/s^2","rad","Nm","s"
-0.004576607607,-0.002564021153,0,1.153035328e-006,2.091298796e-007,1.278391755e-005,-0.0001211941126,-1.175907375e-011,0.04270037636,0.811
-0.004579974338,-0.002560469089,0,1.607911599e-006,6.652378488e-007,1.449757747e-005,-0.0001994695776,-1.212175065e-011,0.04258612171,0.821
-0.004583421629,-0.002556843217,0,2.043086624e-006,1.101105681e-006,1.611779953e-005,-0.0002742003708,-1.246480523e-011,0.04248434678,0.831
-0.004586968105,-0.002553130267,0,2.45215665e-006,1.510368975e-006,1.762026841e-005,-0.0003436704865,-1.278871627e-011,0.04240109026,0.841
-0.004590632394,-0.002549316036,0,2.829472351e-006,1.887373173e-006,1.897937182e-005,-0.0004069665447,-1.309411954e-011,0.04234062508,0.851
-0.004594431724,-0.002545386553,0,3.17008562e-006,2.227092182e-006,2.016810322e-005,-0.0004633537901,-1.33816196e-011,0.04230595753,0.861
-0.004598380532,-0.002541330643,0,3.469832109e-006,2.525239324e-006,2.115942334e-005,-0.0005121202557,-1.365171084e-011,0.04229942337,0.871
-0.004602490924,-0.002537139691,0,3.725439228e-006,2.7783924e-006,2.192790271e-005,-0.0005526148016,-1.390474715e-011,0.04232290015,0.881
-0.004606770817,-0.002532808343,0,3.934603228e-006,2.984079856e-006,2.245119686e-005,-0.0005843243562,-1.414094796e-011,0.04237776995,0.891
-0.004611223936,-0.002528334968,0,4.096018529e-006,3.140817398e-006,2.271123776e-005,-0.0006069306983,-1.436042864e-011,0.04246487841,0.901
-0.004615852609,-0.00252372073,0,4.209369308e-006,3.248102985e-006,2.269514152e-005,-0.0006203356897,-1.456324818e-011,0.04258449003,0.911
-0.004620654043,-0.002518970286,0,4.275282663e-006,3.306380449e-006,2.239583227e-005,-0.000624662498,-1.474947421e-011,0.04273629561,0.921
-0.004625622649,-0.002514090389,0,4.295262443e-006,3.316976745e-006,2.181237323e-005,-0.000620240171,-1.491924466e-011,0.04291944206,0.931
-0.004630751908,-0.002509090584,0,4.2715983e-006,3.282017815e-006,2.095000855e-005,-0.0006075799465,-1.507283534e-011,0.04313257709,0.941
-0.004636031576,-0.002503981814,0,4.207265647e-006,3.204331961e-006,1.981992318e-005,-0.0005873462651,-1.521070422e-011,0.04337392002,0.951
-0.004641448613,-0.002498777118,0,4.105810604e-006,3.087341156e-006,1.843874816e-005,-0.0005603263271,-1.533350877e-011,0.04364130646,0.961
-0.004646990448,-0.002493489766,0,3.971234946e-006,2.934950089e-006,1.682786387e-005,-0.0005273991264,-1.544209899e-011,0.04393226281,0.971
-0.004652641248,-0.002488135127,0,3.807876737e-006,2.751433385e-006,1.501255338e-005,-0.0004895069287,-1.55374949e-011,0.04424406961,0.981
-0.004658384714,-0.002482727868,0,3.620296866e-006,2.541327603e-006,1.302107739e-005,-0.0004476278846,-1.562082234e-011,0.04457381368,0.991
-0.004664204083,-0.002477283357,0,3.413173545e-006,2.309331876e-006,1.088372755e-005,-0.000402751466,-1.56932696e-011,0.04491845891,1.001
-0.00467008166,-0.002471817425,0,3.191375527e-006,2.060374754e-006,8.631602213e-006,-0.0003566978266,-1.575602669e-011,0.04527488723,1.011
-0.004675997887,-0.002466345672,0,2.959896847e-006,1.799562369e-006,6.29626993e-006,-0.0003095642314,-1.581024547e-011,0.04563979805,1.021
-0.004681934603,-0.002460883232,0,2.723403895e-006,1.53174426e-006,3.909298357e-006,-0.000262297166,-1.585700148e-011,0.0460097976,1.031
-0.004687872715,-0.002455444774,0,2.486318408e-006,1.261578745e-006,1.501303132e-006,-0.0002158499701,-1.589728175e-011,0.04638164863,1.041
-0.00469379453,-0.002450044267,0,2.252781769e-006,9.934931313e-007,-8.984701481e-007,-0.0001710533979,-1.593197275e-011,0.04675228894,1.051
-0.004699681886,-0.002444694517,0,2.026634775e-006,7.316590995e-007,-3.263135795e-006,-0.0001286534971,-1.596186378e-011,0.04711882025,1.061
-0.004705517087,-0.002439407166,0,1.811411721e-006,4.79981054e-007,-5.568526831e-006,-8.936344238e-005,-1.598764003e-011,0.04747846723,1.071
-0.004711284768,-0.002434193157,0,1.61034518e-006,2.420934493e-007,-7.793237273e-006,-5.385884288e-005,-1.60099e-011,0.04782859236,1.081
-0.00471696863,-0.002429062733,0,1.426375661e-006,2.136304289e-008,-9.918718206e-006,-2.278868124e-005,-1.602915717e-011,0.0481666103,1.091
-0.004722553771,-0.002424024977,0,1.262169917e-006,-1.791028268e-007,-1.192910713e-005,3.338781426e-006,-1.604585215e-011,0.04849044979,1.101
-0.004728025291,-0.002419088036,0,1.120154025e-006,-3.564311442e-007,-1.381026141e-005,2.403810322e-005,-1.606035617e-011,0.04879879579,1.111
-0.004733370151,-0.002414259827,0,1.002522481e-006,-5.07979621e-007,-1.555079325e-005,3.87181426e-005,-1.607299016e-011,0.04908890277,1.121
-0.004738574382,-0.002409547567,0,9.112782777e-007,-6.313072163e-007,-1.714168684e-005,4.897464532e-005,-1.6084023e-011,0.04935868457,1.131
-0.004743624479,-0.002404959174,0,8.486786669e-007,-7.237371733e-007,-1.857633106e-005,4.864759103e-005,-1.609368194e-011,0.04960635677,1.141
-0.004748506006,-0.002400502563,0,8.167529586e-007,-7.828215303e-007,-1.984870323e-005,4.100317165e-005,-1.61021578e-011,0.04982987791,1.151
-0.004753205925,-0.002396186115,0,8.172016805e-007,-8.064640724e-007,-2.095446689e-005,2.559433597e-005,-1.610961364e-011,0.05002725124,1.161
-0.004757709336,-0.002392017981,0,8.515282843e-007,-7.92801643e-007,-2.189113366e-005,2.083666004e-006,-1.611618131e-011,0.05019670725,1.171
-0.00476200413,-0.002388005843,0,9.210551184e-007,-7.401911262e-007,-2.265793046e-005,-2.981080615e-005,-1.612197702e-011,0.0503366366,1.181
-0.004766075406,-0.002384158783,0,1.027054509e-006,-6.470770586e-007,-2.325611058e-005,-7.144759002e-005,-1.612709792e-011,0.05044553056,1.191
-0.004769909661,-0.002380486345,0,1.170974429e-006,-5.117497039e-007,-2.368867536e-005,-0.0001168992239,-1.613162555e-011,0.05052175373,1.201
-0.004773490597,-0.002377000637,0,1.354704295e-006,-3.320588746e-007,-2.396123091e-005,-0.0001811401889,-1.613562582e-011,0.05056334659,1.211
-0.004776798189,-0.002373715863,0,1.58003661e-006,-1.059610355e-007,-2.407882675e-005,-0.0002546485339,-1.613915945e-011,0.05056757107,1.221
