"Car.CamberFL","Car.CamberFR","Car.SideSlipAngle","Car.SlipAngleFL","Car.SlipAngleFR","Car.YawRate","Car.ay","Driver.Steer.Ang","Driver.Steer.Trq","Time"
"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
"rad","rad","rad","rad","rad","rad/s","m/s^2","rad","Nm","s"
-0.1789033413,-0.176497221,0,1.937472462e-006,2.735751252e-007,-2.437348303e-005,-0.0002424368577,-1.30497774e-011,0.1392156482,1.221
-0.1789063513,-0.1764941812,0,2.191815156e-006,5.315940257e-007,-2.443575249e-005,-0.0003210964205,-1.305222597e-011,0.1393328309,1.231
-0.1789090484,-0.1764913797,0,2.487876145e-006,8.359335766e-007,-2.437067633e-005,-0.0004090411821,-1.305437355e-011,0.1393854916,1.241
-0.1789114177,-0.1764888316,0,2.826335731e-006,1.18732396e-006,-2.418887016e-005,-0.0005061054253,-1.305624966e-011,0.139371112,1.251
-0.1789134443,-0.1764865369,0,3.207638429e-006,1.586211624e-006,-2.390428017e-005,-0.0006121690967,-1.305787943e-011,0.1392875314,1.261
-0.1789150983,-0.1764845252,0,3.632020253e-006,2.032782959e-006,-2.353435229e-005,-0.0007271416835,-1.305928629e-011,0.1391327679,1.271
-0.1789163798,-0.1764828116,0,4.099520538e-006,2.526982826e-006,-2.309872434e-005,-0.0008510193438,-1.306049106e-011,0.1389049143,1.281
-0.178917259,-0.176481396,0,4.609995358e-006,3.068526894e-006,-2.261941881e-005,-0.0009836815298,-1.306151194e-011,0.1386022866,1.291
-0.1789177358,-0.1764802933,0,5.16313321e-006,3.656916533e-006,-2.212088475e-005,-0.001125679119,-1.306236716e-011,0.1382234097,1.301
-0.1789177954,-0.1764795184,0,5.758580755e-006,4.291557161e-006,-2.155580296e-005,-0.001297321403,-1.306307319e-011,0.1377669871,1.311
-0.1789174527,-0.1764790714,0,6.401690371e-006,4.971328963e-006,-2.077487989e-005,-0.001461134874,-1.306364999e-011,0.1372104138,1.321
-0.1789167225,-0.176478982,0,7.130675385e-006,5.693681487e-006,-1.971416714e-005,-0.001640241127,-1.306412183e-011,0.1365432143,1.331
-0.17891559,-0.1764792502,0,7.995801752e-006,6.480919637e-006,-1.825497748e-005,-0.001859311247,-1.306451301e-011,0.1358103752,1.341
-0.1789140552,-0.1764799505,0,8.920175787e-006,7.452478258e-006,-1.633402098e-005,-0.002093090443,-1.306484261e-011,0.1350412965,1.351
-0.1789121032,-0.1764810532,0,9.899911674e-006,8.47971296e-006,-1.395574418e-005,-0.00234294706,-1.306512797e-011,0.1342113763,1.361
-0.178909719,-0.1764825881,0,1.09320581e-005,9.560660146e-006,-1.113110739e-005,-0.00261196075,-1.306545757e-011,0.1333085895,1.371
-0.1789069027,-0.1764845401,0,1.201548093e-005,1.069580867e-005,-7.872303286e-006,-0.002894125413,-1.306615059e-011,0.1323308647,1.381
-0.1789036691,-0.1764869392,0,1.314814108e-005,1.188367696e-005,-4.190524123e-006,-0.003187021473,-1.306668315e-011,0.1312779337,1.391
-0.1789000034,-0.1764898002,0,1.432740555e-005,1.312118366e-005,-1.010038346e-007,-0.003489219584,-1.306699974e-011,0.1301515549,1.401
-0.1788959056,-0.1764931381,0,1.554968912e-005,1.44037167e-005,4.375855497e-006,-0.003799146973,-1.306718796e-011,0.1289540976,1.411
-0.1788913757,-0.1764969975,0,1.681033791e-005,1.572534711e-005,9.213109479e-006,-0.004115109332,-1.306731199e-011,0.1276878268,1.421
-0.1788864136,-0.1765013635,0,1.810362301e-005,1.707898809e-005,1.437630272e-005,-0.004435263574,-1.306740133e-011,0.1263549924,1.431
-0.1788810194,-0.176506266,0,1.942277231e-005,1.845648148e-005,1.982311915e-005,-0.004757597111,-1.306746898e-011,0.1249579713,1.441
-0.178875193,-0.1765117049,0,2.076001874e-005,1.984863411e-005,2.550352838e-005,-0.005079922266,-1.306752189e-011,0.1234993637,1.451
-0.1788689494,-0.1765176952,0,2.210666389e-005,2.124529055e-005,3.136030136e-005,-0.005399894901,-1.306756439e-011,0.121982038,1.461
-0.1788622737,-0.1765242517,0,2.345317989e-005,2.263541865e-005,3.73297371e-005,-0.005715037696,-1.306759909e-011,0.1204091161,1.471
-0.1788551807,-0.1765313596,0,2.479424984e-005,2.401261008e-005,4.333920151e-005,-0.006036345381,-1.306762077e-011,0.1187836602,1.481
-0.1788476706,-0.1765390486,0,2.612588287e-005,2.537196815e-005,4.932540469e-005,-0.006348917261,-1.30676225e-011,0.1171040535,1.491
-0.1788397431,-0.1765473187,0,2.743980622e-005,2.670374124e-005,5.523024811e-005,-0.006651396398,-1.306758608e-011,0.1153666303,1.501
-0.1788313836,-0.17655617,0,2.872676487e-005,2.799719005e-005,6.099549137e-005,-0.006941536907,-1.306747939e-011,0.1135713831,1.511
-0.1788226068,-0.1765656322,0,2.997630145e-005,2.924051478e-005,6.656454934e-005,-0.007216688246,-1.30672426e-011,0.1117206439,1.521
-0.1788133979,-0.1765756756,0,3.11769727e-005,3.042109165e-005,7.188277959e-005,-0.007474028971,-1.306676208e-011,0.1098218933,1.531
-0.1788037866,-0.1765863001,0,3.231665323e-005,3.152584759e-005,7.689702761e-005,-0.007710697595,-1.306597018e-011,0.1078893617,1.541
-0.1787937731,-0.1765975058,0,3.338288298e-005,3.254161857e-005,8.155565592e-005,-0.007923851721,-1.30657065e-011,0.1059362516,1.551
-0.1787833571,-0.1766092628,0,3.436316911e-005,3.345554796e-005,8.580900612e-005,-0.008110712282,-1.306500741e-011,0.103972204,1.561
-0.1787725836,-0.1766215712,0,3.524786007e-005,3.425819887e-005,8.960727428e-005,-0.008280526847,-1.306398652e-011,0.1020072103,1.571
-0.1787614375,-0.1766343862,0,3.604282392e-005,3.495745113e-005,9.290753951e-005,-0.008432875387,-1.306280865e-011,0.1000483856,1.581
-0.1787499189,-0.1766477376,0,3.674347681e-005,3.55493903e-005,9.569919348e-005,-0.008555233479,-1.306156225e-011,0.09809213132,1.591
-0.1787380427,-0.1766616106,0,3.734184793e-005,3.602640936e-005,9.797412349e-005,-0.008646741509,-1.306029243e-011,0.0961381048,1.601
-0.1787258089,-0.1766759753,0,3.782906424e-005,3.638022463e-005,9.9722296e-005,-0.008705474436,-1.305902088e-011,0.09419228882,1.611
-0.1787132323,-0.1766908169,0,3.819570702e-005,3.660228322e-005,0.0001009302941,-0.008729295805,-1.305775887e-011,0.0922633484,1.621
-0.1787003279,-0.1767061055,0,3.843235027e-005,3.66842869e-005,0.0001015797243,-0.008716230281,-1.305651334e-011,0.09036055207,1.631
-0.1786871254,-0.1767217964,0,3.853006274e-005,3.661871597e-005,0.000101646423,-0.00866460707,-1.305528689e-011,0.08849304169,1.641
-0.1786736548,-0.1767378747,0,3.848080451e-005,3.639920033e-005,0.0001011009954,-0.008573128842,-1.305408212e-011,0.08666963875,1.651
-0.1786599308,-0.176754266,0,3.827777255e-005,3.602085781e-005,9.99101685e-005,-0.008440912701,-1.305290077e-011,0.08489886671,1.661
-0.1786459833,-0.1767709553,0,3.793387441e-005,3.55002885e-005,9.802555724e-005,-0.008326339535,-1.305174718e-011,0.08318880945,1.671
-0.1786312312,-0.1767885536,0,3.872361413e-005,3.621164069e-005,9.488696378e-005,-0.01093746815,-1.305061961e-011,0.0814967379,1.681
